customer_id,status,churn_label,churn_category,churn_reason,gender,age,senior_citizen,married,num_dependents,zip_code,account_id,tenure_months,num_referrals,has_internet_service,internet_type,has_unlimited_data,has_phone_service,has_multiple_lines,has_premium_tech_support,has_online_security,has_online_backup,has_device_protection,contract_type,paperless_billing,payment_method,avg_long_distance_fee_monthly,total_long_distance_fee,avg_gb_download_monthly,stream_tv,stream_movie,stream_music,total_monthly_fee,total_charges_quarter,total_refunds,area_id,population,city
3247-MHJKM,Joined,No,,,Male,27,No,No,0,91784,QFZP-LHQOZ,1,0,No,None,No,Yes,No,No,No,No,No,Month-to-Month,No,Mailed Check,42.15,42.15,0,No,No,No,20.2,20.2,0.0,279,23331,Upland
3588-WSTTJ,Stayed,No,,,Female,78,Yes,No,0,90077,TKAJ-OPYKC,35,0,Yes,Fiber Optic,Yes,Yes,Yes,No,Yes,No,No,Month-to-Month,Yes,Bank Withdrawal,31.64,1107.4,7,Yes,Yes,Yes,99.05,3554.6,0.0,61,10470,Los Angeles
3714-XPXBW,Stayed,No,,,Female,43,No,No,0,95062,QPXF-OWTWA,37,0,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,42.41,1569.17,4,Yes,No,No,78.9,2976.95,0.0,1086,36631,Santa Cruz
3797-FKOGQ,Stayed,No,,,Male,31,No,No,2,91303,INBQ-EDQKA,11,0,Yes,Fiber Optic,No,Yes,Yes,No,No,No,No,Month-to-Month,No,Bank Withdrawal,5.84,64.24,10,No,Yes,Yes,86.2,893.2,0.0,190,23519,Canoga Park
4075-WKNIU,Stayed,No,,,Female,25,No,Yes,3,90201,ENZF-GPWUY,10,6,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Yes,Two Year,No,Credit Card,5.59,55.9,59,Yes,No,No,73.35,733.5,0.0,62,105285,Bell
4256-ZWTZI,Stayed,No,,,Female,22,No,No,1,93442,SQYJ-WABHW,5,0,Yes,DSL,No,Yes,No,Yes,No,No,No,Month-to-Month,Yes,Credit Card,40.03,200.15,52,No,No,No,51.0,286.8,0.0,717,10909,Morro Bay
4361-BKAXE,Churned,Yes,Competitor,Competitor made better offer,Female,23,No,No,0,95006,WKVR-GJRFI,41,0,Yes,Fiber Optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,21.56,883.96,59,Yes,Yes,Yes,114.5,4527.45,0.0,1062,10520,Boulder Creek
4450-DLLMH,Joined,No,,,Male,53,No,No,0,90704,DNZH-JFJUS,2,0,Yes,Fiber Optic,Yes,Yes,No,No,No,No,No,Month-to-Month,Yes,Credit Card,6.74,13.48,3,No,No,No,71.3,157.75,0.0,131,3699,Avalon
4583-PARNH,Stayed,No,,,Male,66,Yes,Yes,0,93630,GJTA-XQAGB,16,1,Yes,Fiber Optic,Yes,Yes,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,15.44,247.04,20,No,Yes,Yes,91.55,1540.05,0.0,791,14062,Kerman
4713-LZDRV,Churned,Yes,Price,Long distance charges,Female,80,Yes,No,0,90263,CSTA-WMYIO,2,0,Yes,Cable,Yes,Yes,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,31.91,63.82,30,No,Yes,No,79.6,195.05,0.0,83,11,Malibu
4884-TVUQF,Stayed,No,,,Female,80,Yes,No,0,95465,XMTT-YHITX,57,0,Yes,Fiber Optic,Yes,Yes,Yes,Yes,Yes,No,Yes,Two Year,No,Credit Card,36.89,2102.73,17,No,Yes,Yes,101.3,5779.6,0.0,1268,1880,Occidental
5087-SUURX,Churned,Yes,Dissatisfaction,Lack of self-service on Website,Female,46,No,Yes,0,92887,BDGO-JVRIE,18,1,Yes,Cable,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,0.0,0.0,30,Yes,No,No,39.05,669.85,0.0,603,20893,Yorba Linda
5088-QZLRL,Joined,No,,,Male,50,No,No,0,92881,MVHC-GKOKZ,1,0,No,None,No,Yes,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,1.47,1.47,0,No,No,No,20.65,20.65,0.0,599,21911,Corona
5188-HGMLP,Stayed,No,,,Male,73,Yes,Yes,0,95461,SSFF-SGQNO,54,10,Yes,Fiber Optic,Yes,Yes,Yes,No,No,No,No,Month-to-Month,No,Bank Withdrawal,35.16,1898.64,5,No,No,No,74.0,3919.15,0.0,1264,7789,Middletown
5245-VDBUR,Stayed,No,,,Female,58,No,Yes,0,90720,KPKE-LLWEF,52,4,Yes,DSL,Yes,No,No,No,Yes,No,Yes,One Year,No,Credit Card,0.0,0.0,8,No,No,No,35.45,1958.95,0.0,139,21343,Los Alamitos
5453-YBTWV,Stayed,No,,,Male,52,No,Yes,2,92557,USDE-WGVQP,70,10,Yes,Fiber Optic,Yes,Yes,No,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,49.67,3476.9,19,Yes,No,No,101.1,6994.8,0.0,506,46214,Moreno Valley
5565-FILXA,Churned,Yes,Other,Don't know,Female,76,Yes,No,0,92027,BQYS-TSNQX,16,0,Yes,Fiber Optic,Yes,Yes,Yes,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,38.75,620.0,16,Yes,Yes,No,96.15,1529.2,0.0,324,48690,Escondido
5692-ICXLW,Stayed,No,,,Male,75,Yes,No,0,92027,THIY-HWKFH,31,0,Yes,Fiber Optic,No,Yes,Yes,No,No,Yes,No,Two Year,Yes,Bank Withdrawal,46.71,1448.01,24,Yes,No,No,90.7,2845.15,0.0,324,48690,Escondido
5871-DGTXZ,Stayed,No,,,Male,55,No,No,0,95675,OHVY-JNRZM,32,0,No,None,No,Yes,No,No,No,No,No,One Year,No,Credit Card,41.52,1328.64,0,No,No,No,19.8,607.7,0.0,1387,364,River Pines
5939-SXWHM,Stayed,No,,,Male,59,No,Yes,3,96062,YXYU-DXDZU,48,1,No,None,No,Yes,Yes,No,No,No,No,Two Year,No,Bank Withdrawal,20.73,995.04,0,No,No,No,26.3,1245.05,0.0,1565,830,Millville
6338-AVWCY,Churned,Yes,Competitor,Competitor made better offer,Male,19,No,No,0,92027,KLSN-XWNZK,3,0,Yes,DSL,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Mailed Check,0.0,0.0,26,Yes,No,No,40.15,130.75,0.0,324,48690,Escondido
6521-YYTYI,Churned,,Other,Moved,Male,59,No,No,0,95463,OAOH-PNGBQ,1,0,Yes,Fiber Optic,Yes,Yes,Yes,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,7.99,7.99,30,Yes,Yes,Yes,93.3,93.3,0.0,1266,148,Navarro
7005-CCBKV,Churned,Yes,Dissatisfaction,Service dissatisfaction,Male,53,No,No,0,95686,UXHN-OYEWR,6,0,Yes,Fiber Optic,Yes,Yes,No,No,No,Yes,No,Month-to-Month,Yes,Bank Withdrawal,21.97,131.82,9,No,Yes,Yes,84.4,556.35,0.0,1395,1472,Thornton
7110-BDTWG,Stayed,No,,,Female,59,No,Yes,0,95148,SCWC-QAGCC,71,4,Yes,Cable,Yes,No,No,Yes,No,No,Yes,Two Year,Yes,Bank Withdrawal,0.0,0.0,6,No,Yes,Yes,47.05,3263.6,0.0,1121,44103,San Jose
7876-AEHIG,Stayed,No,,,Female,48,No,No,0,94015,LYPG-OVXBU,51,0,Yes,DSL,Yes,No,No,Yes,Yes,No,Yes,One Year,No,Bank Withdrawal,0.0,0.0,10,Yes,Yes,Yes,60.15,3077.0,0.0,862,63337,Daly City
7967-HYCDE,Stayed,No,,,Male,26,No,No,0,91978,LPMV-BDYAJ,8,0,Yes,Fiber Optic,Yes,Yes,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,41.93,335.44,59,No,No,Yes,70.7,553.4,0.0,310,7863,Spring Valley
7995-ZHHNZ,Stayed,No,,,Male,56,No,Yes,0,92832,IZXP-MHZTK,42,1,Yes,DSL,Yes,Yes,Yes,No,Yes,No,No,One Year,No,Credit Card,20.65,867.3,25,No,No,No,56.1,2386.85,28.83,581,24502,Fullerton
8200-LGKSR,Stayed,No,,,Male,47,No,Yes,0,91702,HIDX-LHQOD,71,6,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,Yes,Two Year,No,Bank Withdrawal,35.09,2491.39,12,Yes,Yes,Yes,83.2,6126.1,0.0,241,57775,Azusa
8573-CGOCC,Stayed,No,,,Male,48,No,No,0,95215,JZIT-YHDTN,16,0,No,None,No,Yes,No,No,No,No,No,Month-to-Month,No,Credit Card,24.79,396.64,0,No,No,No,19.75,294.9,0.0,1131,23789,Stockton
8763-KIAFH,Stayed,No,,,Female,37,No,Yes,0,90603,OXNF-ZTLOC,27,10,No,None,No,Yes,No,No,No,No,No,One Year,Yes,Credit Card,20.96,565.92,0,No,No,No,20.55,583.3,0.0,114,19109,Whittier
8952-WCVCD,Stayed,No,,,Female,45,No,Yes,0,90280,EAZT-XPMEH,41,2,Yes,Fiber Optic,Yes,Yes,No,No,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,9.85,403.85,14,Yes,Yes,Yes,104.45,4162.05,0.0,92,96267,South Gate
9039-RBEEE,Churned,Yes,Price,Price too high,Male,27,No,No,0,95050,GOWA-OASJR,39,0,Yes,Cable,Yes,No,No,Yes,Yes,Yes,No,Month-to-Month,Yes,Credit Card,0.0,0.0,48,Yes,No,No,48.95,1880.85,0.0,1082,36349,Santa Clara
0230-UBYPQ,Stayed,No,,,Male,76,Yes,Yes,0,96046,PLNI-KCXMU,63,2,Yes,DSL,Yes,No,No,Yes,Yes,No,No,One Year,No,Bank Withdrawal,0.0,0.0,7,No,No,No,36.1,2298.9,0.0,1552,268,Hyampom
0348-SDKOL,Churned,Yes,Competitor,Competitor made better offer,Female,33,No,Yes,0,92117,PUZX-DDLCR,58,1,Yes,Fiber Optic,No,Yes,Yes,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,3.51,203.58,28,Yes,Yes,Yes,102.1,5885.4,0.0,365,51213,San Diego
0378-CJKPV,Stayed,No,,,Female,56,No,Yes,0,91377,PVYE-YRGOH,72,1,Yes,Fiber Optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,4.56,328.32,18,Yes,Yes,Yes,112.1,7965.95,18.88,219,14814,Oak Park
0774-RMNUW,Stayed,No,,,Female,44,No,Yes,1,92059,RDYO-IHZCY,71,6,Yes,Cable,Yes,No,No,Yes,Yes,Yes,No,Two Year,No,Bank Withdrawal,0.0,0.0,19,Yes,Yes,Yes,59.7,4122.65,0.0,333,1831,Pala
1455-ESIQH,Churned,,Other,Moved,Male,44,No,No,0,94619,SVDB-SSEGG,1,0,Yes,Fiber Optic,Yes,Yes,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,16.06,16.06,3,Yes,Yes,Yes,89.1,89.1,0.0,1007,24518,Oakland
1658-TJVOA,Stayed,No,,,Female,65,Yes,No,0,95421,RHAB-CJDBC,6,0,Yes,Fiber Optic,Yes,Yes,No,No,Yes,No,No,Two Year,Yes,Bank Withdrawal,12.67,76.02,20,No,No,No,74.1,450.9,0.0,1232,1575,Cazadero
1722-LDZJS,Stayed,No,,,Male,38,No,Yes,3,93657,KLRC-VPOLU,53,1,No,None,No,Yes,No,No,No,No,No,One Year,No,Credit Card,20.44,1083.32,0,No,No,No,20.2,1068.15,0.0,810,28991,Sanger
1735-XMJVH,Stayed,No,,,Male,51,No,Yes,3,95818,VKFV-VFFAK,8,0,No,None,No,Yes,No,No,No,No,No,Month-to-Month,Yes,Mailed Check,34.87,278.96,0,No,No,No,19.35,152.6,0.0,1430,21313,Sacramento
2346-CZYIL,Stayed,No,,,Male,42,No,No,0,90211,ZTXF-RDYXJ,27,0,No,None,No,Yes,No,No,No,No,No,Two Year,No,Credit Card,39.77,1073.79,0,No,No,No,20.35,531.6,0.0,64,8321,Beverly Hills
2455-USLMV,Stayed,No,,,Female,30,No,No,0,92373,UCOJ-AOCVM,31,0,Yes,Fiber Optic,Yes,Yes,Yes,No,Yes,No,Yes,Month-to-Month,Yes,Credit Card,24.21,750.51,48,No,No,No,84.75,2613.4,0.0,466,31230,Redlands
2569-WGERO,Stayed,No,,,Female,30,No,No,0,92285,XYIU-JVYRG,72,0,No,None,No,Yes,No,No,No,No,No,Two Year,Yes,Bank Withdrawal,22.77,1639.44,0,No,No,No,21.15,1419.4,19.31,426,2182,Landers
2748-MYRVK,Churned,Yes,Price,Long distance charges,Female,22,No,No,0,93702,ZTJU-ZKHCL,63,0,Yes,Fiber Optic,Yes,Yes,Yes,No,No,Yes,No,One Year,No,Bank Withdrawal,8.38,527.94,59,Yes,Yes,Yes,99.9,6137.0,0.0,822,47999,Fresno
2753-JMMCV,Stayed,No,,,Male,41,No,No,0,93446,QAQE-NTZOM,65,0,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Yes,Two Year,Yes,Credit Card,22.23,1444.95,18,No,Yes,Yes,74.2,4805.65,0.0,720,35586,Paso Robles
2801-NISEI,Stayed,No,,,Male,28,No,No,0,91759,MJCK-NPBGP,24,0,Yes,DSL,Yes,Yes,No,Yes,Yes,No,No,Month-to-Month,No,Bank Withdrawal,30.07,721.68,69,No,No,No,54.95,1348.5,0.0,265,47,Mt Baldy
2810-FTLEM,Churned,Yes,Competitor,Competitor offered higher download speeds,Female,21,No,No,0,90036,YTXM-LTEBV,16,0,Yes,DSL,Yes,Yes,No,No,Yes,No,No,Month-to-Month,Yes,Bank Withdrawal,14.26,228.16,53,No,No,No,50.15,762.25,0.0,33,32901,Los Angeles
2995-UPRYS,Churned,,Other,Moved,Female,74,Yes,Yes,0,90802,SFCQ-NKRMS,40,1,Yes,Fiber Optic,Yes,Yes,No,Yes,No,Yes,No,One Year,Yes,Credit Card,19.76,790.4,22,Yes,Yes,Yes,99.2,4062.2,0.0,149,38427,Long Beach
3417-TSCIC,Stayed,No,,,Male,19,No,No,0,95425,YRWU-WBGTS,29,0,Yes,DSL,Yes,No,No,No,No,No,No,One Year,Yes,Credit Card,0.0,0.0,59,No,No,No,24.85,788.05,0.0,1235,9210,Cloverdale
4373-MAVJG,Churned,Yes,Competitor,Competitor made better offer,Female,64,No,Yes,0,92117,DSOF-ZYTID,14,1,Yes,Fiber Optic,Yes,Yes,Yes,No,No,Yes,No,Month-to-Month,Yes,Bank Withdrawal,13.64,190.96,9,No,Yes,Yes,90.9,1259.0,0.0,365,51213,San Diego
4751-ERMAN,Stayed,No,,,Male,43,No,Yes,0,96034,BFXS-GLFND,72,7,Yes,Cable,Yes,Yes,No,No,No,Yes,Yes,Two Year,Yes,Bank Withdrawal,42.16,3035.52,18,Yes,Yes,Yes,75.4,5480.25,0.0,1545,392,Gazelle
5027-XWQHA,Churned,Yes,Dissatisfaction,Network reliability,Male,35,No,No,0,95482,CJXC-BKQYP,6,0,Yes,Cable,No,Yes,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,41.16,246.96,10,No,No,No,44.75,270.95,0.0,1276,30988,Ukiah
5293-WXJAK,Churned,Yes,Competitor,Competitor offered more data,Female,73,Yes,Yes,0,95135,APVU-UUVGH,11,5,Yes,Fiber Optic,Yes,Yes,Yes,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,17.25,189.75,27,Yes,Yes,No,104.05,1133.65,0.0,1116,15798,San Jose
5375-XLDOF,Stayed,No,,,Male,24,No,Yes,3,92233,ABVY-EBWNE,69,7,Yes,Fiber Optic,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,37.97,2619.93,27,Yes,Yes,Yes,114.35,7665.8,0.0,392,7857,Calipatria
5378-IKEEG,Churned,Yes,Price,Price too high,Female,47,No,No,0,96110,IUKK-YVJHM,1,0,Yes,Cable,Yes,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,0.0,0.0,2,Yes,No,No,35.75,35.75,0.0,1597,132,Eagleville
5445-UTODQ,Churned,Yes,Competitor,Competitor made better offer,Female,35,No,Yes,0,92117,ZOKM-GUIQG,7,1,Yes,Fiber Optic,Yes,Yes,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,11.58,81.06,27,Yes,No,No,81.1,576.65,0.0,365,51213,San Diego
5498-TXHLF,Churned,Yes,Price,Extra data charges,Female,39,No,Yes,0,96096,TWGX-NYFCP,34,1,Yes,Fiber Optic,Yes,Yes,Yes,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,40.78,1386.52,4,Yes,No,No,87.45,2874.15,0.0,1587,843,Whitmore
5562-BETPV,Joined,No,,,Male,21,No,Yes,0,95249,WXJE-SKYWK,1,1,No,None,No,Yes,No,No,No,No,No,One Year,No,Mailed Check,23.41,23.41,0,No,No,No,19.65,19.65,0.0,1152,3930,San Andreas
5569-OUICF,Churned,Yes,Competitor,Competitor made better offer,Female,67,Yes,Yes,0,92109,WQAN-LUJOL,28,1,Yes,Fiber Optic,Yes,Yes,Yes,Yes,No,No,No,Month-to-Month,Yes,Credit Card,16.43,460.04,20,Yes,Yes,No,101.3,2812.2,0.0,358,46086,San Diego
5787-KXGIY,Stayed,No,,,Male,54,No,Yes,0,94303,ZMII-KVIUM,72,3,No,None,No,Yes,No,No,No,No,No,Two Year,No,Credit Card,2.61,187.92,0,No,No,No,19.3,1304.8,0.0,917,45499,Palo Alto
5968-HYJRZ,Stayed,No,,,Male,28,No,Yes,2,93630,EPOO-CBHIO,47,3,No,None,No,Yes,Yes,No,No,No,No,Two Year,No,Credit Card,15.68,736.96,0,No,No,No,24.55,1160.45,0.0,791,14062,Kerman
6304-IJFSQ,Churned,,Other,Moved,Male,63,No,No,0,92233,DBNG-KIWNB,3,0,Yes,Cable,Yes,Yes,No,No,No,Yes,No,Month-to-Month,Yes,Credit Card,46.57,139.71,16,No,No,No,49.9,130.1,0.0,392,7857,Calipatria
6352-TWCAU,Churned,Yes,Competitor,Competitor made better offer,Female,32,No,No,0,92130,UPTK-MRDKE,35,0,Yes,Fiber Optic,Yes,Yes,Yes,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,19.07,667.45,17,Yes,No,No,86.45,3029.1,0.0,377,28201,San Diego
6439-PKTRR,Stayed,No,,,Female,50,No,Yes,2,92121,DMXP-HKBJB,70,6,Yes,Cable,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,4.11,287.7,16,Yes,No,No,80.7,5617.95,0.0,369,4258,San Diego
7463-IFMQU,Stayed,No,,,Female,44,No,Yes,0,93242,DEHM-TWHOE,72,1,No,None,No,Yes,No,No,No,No,No,Two Year,No,Bank Withdrawal,47.24,3401.28,0,No,No,No,20.05,1423.65,0.0,658,2900,Laton
7517-SAWMO,Churned,Yes,Attitude,Attitude of support person,Female,31,No,Yes,0,91344,MHSQ-WDRNW,19,1,Yes,Fiber Optic,Yes,Yes,No,No,Yes,No,No,Month-to-Month,Yes,Bank Withdrawal,25.75,489.25,22,No,No,No,73.2,1441.1,0.0,206,48867,Granada Hills
7750-EYXWZ,Stayed,No,,,Female,62,No,No,0,92284,ADYD-REZSM,12,0,Yes,Cable,Yes,No,No,Yes,No,Yes,Yes,One Year,No,Bank Withdrawal,0.0,0.0,24,Yes,Yes,Yes,60.65,743.3,40.41,425,20486,Yucca Valley
7975-JMZNT,Stayed,No,,,Male,19,No,Yes,0,95310,FKNA-OBVOC,66,1,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,23.27,1535.82,58,Yes,Yes,Yes,91.7,6075.9,0.0,1165,2144,Columbia
7994-UYIVZ,Stayed,No,,,Male,62,No,Yes,0,93641,ULUU-FZVMT,8,1,Yes,Fiber Optic,No,Yes,Yes,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,39.59,316.72,16,No,Yes,Yes,85.65,659.45,0.0,797,571,Miramonte
8029-XYPWT,Stayed,No,,,Male,72,Yes,Yes,0,92806,WVRY-DGFCW,71,1,Yes,Fiber Optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,46.82,3324.22,18,Yes,Yes,No,115.05,8016.6,0.0,575,34398,Anaheim
8097-OMULG,Stayed,No,,,Male,63,No,Yes,2,95116,MLCQ-MQXLC,59,1,Yes,DSL,Yes,Yes,No,Yes,No,Yes,Yes,One Year,No,Credit Card,15.94,940.46,19,Yes,Yes,Yes,76.75,4541.9,0.0,1097,51706,San Jose
8224-UAXBZ,Stayed,No,,,Female,55,No,Yes,0,95827,UCNV-CXBLM,58,7,Yes,DSL,Yes,No,No,No,Yes,Yes,No,One Year,Yes,Bank Withdrawal,0.0,0.0,29,Yes,No,No,45.35,2540.1,4.08,1439,19611,Sacramento
8229-MYEJZ,Stayed,No,,,Female,44,No,No,0,91786,QOBD-VNZWU,10,0,Yes,DSL,Yes,Yes,No,No,No,Yes,No,Month-to-Month,No,Bank Withdrawal,45.56,455.6,17,No,No,No,51.2,498.25,0.0,280,48827,Upland
8398-TBIYD,Stayed,No,,,Female,45,No,No,0,94552,DEDS-ZLQSG,72,0,Yes,Fiber Optic,Yes,Yes,Yes,Yes,Yes,No,No,Two Year,Yes,Bank Withdrawal,8.48,610.56,22,No,No,No,84.7,6185.15,0.0,959,13212,Castro Valley
8630-QSGXK,Stayed,No,,,Male,39,No,Yes,0,92372,PWVP-BIQTB,51,10,Yes,DSL,Yes,Yes,Yes,Yes,No,No,No,Two Year,Yes,Bank Withdrawal,9.99,509.49,5,Yes,Yes,Yes,75.2,3901.25,0.0,465,4280,Pinon Hills
8631-NBHFZ,Churned,Yes,Competitor,Competitor offered higher download speeds,Male,71,Yes,Yes,0,92382,AEXF-BUTTG,66,1,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,30.03,1981.98,15,Yes,No,No,79.4,5154.6,0.0,470,5395,Running Springs
8802-UNOJF,Churned,Yes,Competitor,Competitor had better devices,Male,65,Yes,No,0,95466,WSSJ-IYFXH,12,0,Yes,Cable,No,Yes,No,Yes,No,Yes,Yes,Month-to-Month,Yes,Credit Card,28.63,343.56,7,No,No,No,83.8,1029.75,44.58,1269,1113,Philo
9261-WDCAF,Joined,No,,,Male,64,No,No,0,91902,CVFM-NOXQK,3,0,Yes,DSL,Yes,Yes,No,No,No,No,No,Month-to-Month,No,Mailed Check,33.53,100.59,30,No,Yes,Yes,54.65,189.1,0.0,288,17389,Bonita
9950-MTGYX,Stayed,No,,,Male,30,No,Yes,2,95139,NAXX-GGOKV,28,8,No,None,No,Yes,No,No,No,No,No,Two Year,Yes,Credit Card,19.18,537.04,0,No,No,No,20.3,487.95,0.0,1119,7023,San Jose
0164-XAIRP,Stayed,No,,,Female,51,No,No,0,90638,JKVN-SODYE,24,0,No,None,No,Yes,No,No,No,No,No,Two Year,Yes,Bank Withdrawal,10.64,255.36,0,No,No,No,19.55,470.2,0.0,123,47568,La Mirada
1194-HVAIF,Stayed,No,,,Female,21,No,Yes,0,92624,OCOD-ODGZA,27,1,Yes,Fiber Optic,Yes,Yes,Yes,No,No,No,No,Month-to-Month,No,Credit Card,18.42,497.34,26,Yes,Yes,Yes,95.0,2462.55,0.0,532,7465,Capistrano Beach
2123-AGEEN,Stayed,No,,,Female,66,Yes,No,0,94030,JQUW-CCWTZ,7,0,Yes,Fiber Optic,No,Yes,No,No,No,No,Yes,One Year,Yes,Bank Withdrawal,26.29,184.03,20,Yes,No,No,84.35,609.65,29.17,871,20350,Millbrae
2908-ZTPNF,Stayed,No,,,Female,41,No,No,0,94566,TYEH-BAOIO,36,0,Yes,Cable,Yes,No,No,Yes,No,Yes,No,Month-to-Month,Yes,Bank Withdrawal,0.0,0.0,2,No,No,No,34.85,1267.2,0.0,970,36669,Pleasanton
3570-YUEKJ,Stayed,No,,,Female,40,No,No,0,93725,XPYF-YYAQN,42,0,Yes,DSL,Yes,Yes,No,No,No,Yes,No,Month-to-Month,Yes,Bank Withdrawal,8.71,365.82,23,No,No,No,49.55,2077.95,0.0,832,21010,Fresno
3572-UOLYZ,Stayed,No,,,Female,28,No,No,2,95118,YGBH-JEDVR,46,0,Yes,Fiber Optic,Yes,Yes,Yes,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,4.08,187.68,59,No,No,No,84.8,3958.85,0.0,1099,31926,San Jose
3911-RSNHI,Stayed,No,,,Female,46,No,Yes,0,95765,PDBB-LOAFY,71,2,Yes,DSL,Yes,No,No,Yes,No,Yes,Yes,Two Year,Yes,Credit Card,0.0,0.0,27,Yes,Yes,Yes,61.4,4310.35,0.0,1424,15494,Rocklin
3945-GFWQL,Churned,Yes,Price,Extra data charges,Female,33,No,No,1,95113,HOIO-BBIVC,12,0,Yes,DSL,No,Yes,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,5.16,61.92,16,No,No,No,44.55,480.6,18.21,1096,561,San Jose
3982-XWFZQ,Churned,Yes,Competitor,Competitor offered more data,Female,30,No,Yes,0,95316,ZQSV-GYSWA,42,2,Yes,Cable,Yes,Yes,Yes,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,10.79,453.18,41,No,No,No,50.25,2203.65,28.49,1170,5513,Denair
3999-QGRJH,Churned,Yes,Dissatisfaction,Product dissatisfaction,Male,80,Yes,No,0,95303,NTKX-RYTLQ,8,0,Yes,Fiber Optic,Yes,Yes,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,14.89,119.12,20,No,No,No,69.7,560.85,0.0,1161,809,Ballico
4054-CUMIA,Stayed,No,,,Female,29,No,Yes,1,93451,UUDZ-UUUXV,18,10,No,None,No,Yes,No,No,No,No,No,Month-to-Month,Yes,Credit Card,35.44,637.92,0,No,No,No,20.25,401.95,0.0,723,2666,San Miguel
4343-EJVQB,Stayed,No,,,Male,48,No,No,0,95338,NJUJ-UPEMD,7,0,Yes,Fiber Optic,Yes,Yes,No,No,Yes,No,No,Month-to-Month,No,Credit Card,1.67,11.69,23,No,No,No,74.35,533.6,0.0,1189,10226,Mariposa
4572-DVCGN,Churned,Yes,Competitor,Competitor made better offer,Female,40,No,No,0,92122,DGBR-JTOUA,10,0,Yes,Fiber Optic,Yes,Yes,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,27.1,271.0,11,No,Yes,Yes,80.25,846.0,0.0,370,34902,San Diego
4844-JJWUY,Churned,Yes,Competitor,Competitor made better offer,Female,65,Yes,No,0,94121,DPPQ-TLHWK,1,0,Yes,Fiber Optic,Yes,Yes,No,No,No,Yes,No,Month-to-Month,Yes,Bank Withdrawal,28.82,28.82,22,No,Yes,Yes,86.0,86.0,0.0,905,42476,San Francisco
4871-JTKJF,Churned,Yes,Attitude,Attitude of service provider,Female,70,Yes,No,0,93662,BXQL-PNKOM,1,0,Yes,Fiber Optic,Yes,Yes,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,31.13,31.13,5,No,No,No,69.65,69.65,0.0,812,26213,Selma
5228-EXCET,Churned,Yes,Competitor,Competitor made better offer,Male,40,No,No,0,92126,YGZJ-SWBPC,13,0,Yes,Fiber Optic,Yes,Yes,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,12.54,163.02,20,No,Yes,Yes,80.85,1008.7,0.0,373,74232,San Diego
5405-ZMYXQ,Stayed,No,,,Female,21,No,No,0,90019,MKJR-DZCSH,8,0,Yes,Fiber Optic,Yes,Yes,Yes,No,No,No,No,Month-to-Month,Yes,Credit Card,1.28,10.24,42,No,No,No,74.6,548.9,0.0,18,67520,Los Angeles
